-1,Fingerprint reader,58--76,I reloaded with Windows 7 Ultimate[comma] and the Bluetooth and Fingerprint reader (software) would not load.
0,battery life,30--42,I would like at least a 4 hr. battery life.
0,battery,71--78,The battery life was supposed to be 6 hours[comma] but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.
1,use,46--49,The Mac Snow Leopard O/S is extremely easy to use[comma] although very different than Win XP[comma] Visa or Win7.
1,use,30--33,He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.
-1,Windows,76--83,Whenever tried to turn it on[comma] it would restart as soon as the BIOS launched Windows (or Winblows[comma] as I like ot call it).
1,use,28--31,Great product[comma] very easy to use and great graphics.
1,value,16--21,This is a great value for the money.
-1,Microsoft office for the mac,51--79,One suggestion I do have[comma] is to not bother getting Microsoft office for the mac expecting it will work just like you knew it to on a PC.
-1,charge,38--44,"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read[comma] for example[comma] ""74%[comma] plugged in[comma] not charging"")[comma] requiring me to unplug it and plug it back in several times to get it to charge."
1,look,38--42,Apparently well-built and gorgeous to look at[comma] the i5 MacBook Pro is a winning combination of price and performance.
1,size,6--10,Right size and weight for portability.
-1,use,59--62,I regret buying it before understanding how awful it is to use.
1,Memory,0--6,Memory is upgradable.
0,Drivers/Applications DVD,79--103,For the Bluetooth to work properly[comma] you must install the Launch Manager on the Drivers/Applications DVD[comma] or it will not show after the reload.
1,battery,54--61,The battery doesn't last long but I'm sure an upgrade battery would solve that problem.
0,applications,49--61,I should have checked this before I installed my applications.
1,size,52--56,Sells for the same as a netbook without sacrificing size.
1,applications,41--53,First things first[comma] Macbook pro has many applications to make life easier[comma] unlike the windows computers.
0,Word,17--21,PC users work in Word[comma] while Mac users work in Pages.
-1,shipped,78--85,The repairs were made quickly though I must say[comma] however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.
-1,memory stick,55--67,_ And at one point[comma] they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).
1,feature,4--11,The feature are good enough for what I need.
1,key pad,28--35,I bought a protector for my key pad and it works great :)
-1,staff,10--15,"I had the staff telling me older version did not make the fan noise cause it is a ""different"" computer."
0,power,81--86,I work in film editing and post production[comma] so I need a laptop that not only has power[comma] but memory and speed as well.
1,Internet tabs,67--80,Seems to slow down occassionally but can run many applications (ie Internet tabs[comma] programs[comma] etc) simultaneously.
0,performance specs,39--56,I was looking too closely at the other performance specs and while comparing[comma] I took it for granted that these features were standard.
-1,cost,122--126,When you look at the specs on Apple products in comparison to a Dell or a HP[comma] yes they do seem to offer less for a higher cost.
1,Windows 7,39--48,The 2 GB of RAM is plenty[comma] able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.
1,keyboard,50--58,I love the solid machined aluminum frame[comma] and the keyboard is the best of any laptop I've used.
1,apple associates,4--20,All apple associates are always wiling to help you out with anything[comma] no matter when you purchased the computer and how many years passed.
0,Paralles,12--20,We also use Paralles so we can run virtual machines of Windows XP Professional[comma] Windows 7 Home Premium[comma] Windows Server Enterprise 2003[comma] and Windows Server 2008 Enterprise.
0,screen,90--96,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.
-1,tutorials,3--12,No tutorials on the display.
1,battery life,4--16,The battery life is amazing[comma] the versitility is outstanding.
0,Windows 7 Starter,15--32,Upgrading from Windows 7 Starter[comma] thru Windows 7 Home Premium[comma] to Windows 7 Professional was a snap;
-1,pad,19--22,There is no number pad to the right of the keyboard which is a bummer.
-1,memory,50--56,I could save ten essay papers and have hardly any memory left.
1,Windows,103--110,Even so[comma] I like playing online games[comma] so it was wonderful that there is a feature where I can dualboot Windows.
0,shutdown,29--37,Startup in about 30 seconds[comma] shutdown in 2-4 seconds[comma] resume from sleep in 0-2 seconds.
1,loaded,11--17,Came fully loaded - good.
-1,keyboard functions,82--100,This computer that I have has had issues with the keyboard where it lost half the keyboard functions.
1,touch pad,43--52,the touch pad is fine - again[comma] it's a real touch pad.
0,Docking port,216--228,That included the extra Sony Sonic Stage software[comma] the speakers and the subwoofer I got (that WAS worth the money)[comma] the bluetooth mouse for my supposedly bluetooth enabled computer[comma] the extended life battery and the Docking port.
0,keyboard,37--45,The keyboard is like no other laptop keyboard.
1,screen,10--16,The large screen also helps when you are working in design based programs like Adobe Creative Suite.
1,HDD,6--9,Also[comma] HDD secures inside using rails[comma] and there is only one set on the main hard drive.
1,Operating System,33--49,It's also fairly easy to use the Operating System.
1,speakers,56--64,I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.
1,screen size,8--19,But the screen size is not that bad for email and web browsing.
0,size,62--66,I already have a HP laptop I bought last year that's standard size.
-1,keyboard,26--34,Externally the keys on my keyboard are falling off[comma] after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit[comma] and the screen has a terrible glare.
1,Drivers,0--7,Drivers updated ok but the BIOS update froze the system up and the computer shut down.
0,drive,28--33,I am not sure if it was the drive itself[comma] however;
-1,components,63--73,This is likely due to poor grounding and isolation between the components[comma] and I'm hoping that it can be fixed with a ground loop isolator[comma] but I still expected better product quality for this price range.
1,screen,17--23,The graphics and screen are stunning and although I was a PC person[comma] I was able to understand how to use a mac fairly quickly.
1,iPhoto,27--33,The Apple applications (ex.iPhoto) are fun[comma] easy[comma] and really cool to use (unlike the competition)!
1,web browsing,66--78,Its pretty fast and does not have hiccups while I am using it for web browsing[comma] uploading photos[comma] watching movies (720p) on occasion and creating presentations.
0,hard drive,55--65,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).
-1,resolution of the screen,46--70,The only thing I don't understand is that the resolution of the screen isn't high enough for some pages[comma] such as Yahoo!Mail.
1,apps,141--145,The difference is it's a whole lot of fun using the laptop now[comma] still learning the Apple navigation[comma] but is fun and comes with a lot of cool apps.
0,HDD cover,7--16,Second HDD cover has walls inside that need to be broken if you what to install one.
0,Windows 7 Home Premium,80--102,We also use Paralles so we can run virtual machines of Windows XP Professional[comma] Windows 7 Home Premium[comma] Windows Server Enterprise 2003[comma] and Windows Server 2008 Enterprise.
-1,monitor,11--18,Now[comma][comma][comma][comma][comma]my monitor has been acting up for about 2 months.
-1,trackpad,41--49,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.
1,use,12--15,The ease of use is wonderful.
-1,tech support,38--50,Finally[comma] the biggest problem has been tech support.
-1,battery,11--18,The little battery that it did have would only last about an hour while just having it on the desktop.
1,HD,43--45,Bigger HD[comma] better graphics card[comma] and a bid HD.
-1,battery,43--50,Battery is not upgradable to a longer life battery.
1,size,57--61,(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet[comma] artwork)[comma] and yet it is small enough to be reasonably portable.
0,performance,106--117,Processor - When compared to my 3 week old Early 2011 edition there I barely experience any difference in performance (2.3 GHz v/s 2.4 GHz).
-1,price tag,5--14,High price tag[comma] however.
-1,motherboard,26--37,I think that if it is the motherboard again so soon that they should replace it.
1,mouse,153--158,That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.
0,motherboard,152--163,no complaints with their desktop[comma] and maybe because it just sits on your desktop[comma] and you don't carry it around[comma] which could jar the hard drive[comma] or the motherboard.
-1,work,7--11,Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).
0,programm,10--18,The first programm I switched on was a game for my children.
-1,touchpad,30--38,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.
1,trackpad,35--43,All the things you can do with the trackpad make navigating around the computer and its programs so much simpler[comma] quicker[comma] and easier.
1,performance,7--18,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.
-1,trial software,15--29,Aside from the trial software and the short battery life[comma] lack of a webcam[comma] its great.
0,webcam,49--55,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.
-1,battery,36--43,Another issue I have with it is the battery.
-1,PRODUCT KEY,38--49,MY ONLY PROBLEM IS I CAN NOT REG. THE PRODUCT KEY.
-1,edges,129--134,The pro is a great product[comma] I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).
0,price,59--64,I know there are way better laptops out there for the same price[comma] and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.
1,performed,17--26,Good monitor and performed well.
1,spec,64--68,A longer battery life would have been great - but it meets it's spec quite easily.
1,vga port,51--59,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.
-1,designed,68--76,keys are all in weird places and is way too large for the way it is designed.
0,hard drive,133--143,no complaints with their desktop[comma] and maybe because it just sits on your desktop[comma] and you don't carry it around[comma] which could jar the hard drive[comma] or the motherboard.
-1,speed,4--9,The speed difference is next to NOTHING for a mac[comma] and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.
-1,system performance,98--116,Three[comma] the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.
1,Mac software,30--42,Everything is so easy to use[comma] Mac software is just so much simpler than Microsoft software.
0,4GB of RAM,38--48,But[comma] buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99)[comma] and save yourself $100 than the other model with 8GB of RAM.
-1,DVD burner,26--36,Mine came at $1[comma]700 w/o a DVD burner (!).
0,usb ports,9--18,it has 3 usb ports[comma] 1 sd memory card reader and an sd memory car expansion.
1,speed,84--89,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.
1,price,40--45,This is a great little computer for the price.
1,switchable graphic card,4--27,The switchable graphic card is pretty sweet when you want gaming on the laptop.
1,runs,3--7,It runs perfectly.
0,design based programs,52--73,The large screen also helps when you are working in design based programs like Adobe Creative Suite.
0,warranty,88--96,_ upon giving them the serial number the first thing I was told[comma] was that it was out of warranty and I could pay to have it repaired.
1,Material,4--12,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.
0,software,80--88,_ Until I bought the Dell[comma] I thought you just looked for what you wanted (size[comma] software[comma] options[comma] hardware) and purchase the best deal you could find.
-1,drivers,113--120,If your time is worth anything to you[comma] if you are tired of rebooting[comma] reformatting[comma] reinstalling[comma] trying to find drivers[comma] if you want a computer to work for you for a change[comma] make the change to this computer.
-1,layout,4--10,The layout of the MacBook is horrible and confusing;
-1,speaker grill,106--119,Returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in)[comma] buttons not working and USB ports inoperative.
-1,fingerprint reader driver,44--69,The Bluetooth was not there at all[comma] and the fingerprint reader driver would be there[comma] but the software would hang after installation was 1/2 way done.
0,windows,136--143,Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows)[comma] but iwork is cheap compared to office.
1,extended warranty,34--51,_ I definitely suggest getting an extended warranty[comma] you will probably need it!
0,browsers,177--185,I was loving this Netbook because it had an amazing screen and display and was small and light[comma] but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.
1,price,21--26,All for such a great price.
-1,specifications,105--119,The apple systems are over priced luxurys that arn't worth what they are being charged for[comma] this model's specifications are far from being impressive and they only thing you get out of this is the apple name.
-1,windows,70--77,There also seemed to be a problem with the hard disc as certain times windows loads but claims to not be able to find any drivers or files.
-1,software,23--31,Once I removed all the software the laptop loads in 15-20 seconds.
-1,hardware,37--45,It was slow[comma] locked up[comma] and also had hardware replaced after only 2 months!
0,run,35--38,What I'd like is for the laptop to run well without having to purchase additional memory.
0,rails,31--36,Also[comma] HDD secures inside using rails[comma] and there is only one set on the main hard drive.
0,external keyboard,189--206,But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard[comma] mouse[comma] and monitor to take it with me when I take photos and video.
-1,sound quality via USB,27--48,One drawback I noticed was sound quality via USB.
1,PROCESSING,43--53,GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING!!!
-1,screen,44--50,Three weeks after I bought the netbook[comma] the screen quit working.
-1,ergonomics,94--104,I love windows 7 but i can't give Toshiba any credit for that[comma] unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.
0,three year warranty,16--35,We paid for the three year warranty and the extended warranty after that one ended as well.
1,battery life,19--31,Screen is awesome[comma] battery life is good.
-1,customer services,111--128,Ever since I bought this laptop[comma] so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.
0,power light,111--122,_One night I turned the freaking thing off after using it[comma] the next day I turn it on[comma] no GUI[comma] screen all dark[comma] power light steady[comma] hard drive light steady and not flashing as it usually does.
1,regular layout keyboard,18--41,Runs fast and the regular layout keyboard is so much better.
0,OS X,78--82,BUT there's this application called Boot Camp which allows you to add another OS X like Windows.
-1,screen,4--10,The screen takes some getting use to[comma] because it is smaller than the laptop.
0,applications,79--91,WIth the upgraded memory[comma] the MacBook Pro never has an issue running many many applications at once!
1,Snow Leopard,26--38,Even though it is running Snow Leopard[comma] 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.
1,value,220--225,Reason why? It's because when you buy it[comma] you know first thing that you will not lose any value for that laptop[comma] the price will stay the same for the next year[comma] and even if Apple does decides to change mode[comma] your laptop value will only drop 10-20%[comma] unlike PC laptops which drop more than 80%.
1,keyboard,4--12,The keyboard has a wonderful nature feel.
-1,software,134--142,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.
-1,retail price,58--70,Hmmm - that high failure rate sure isn't reflected in the retail price.
-1,mouse,42--47,I wish the volume could be louder and the mouse didnt break after only a month.
-1,battery,6--13,_ The battery never held a charge longer than one hour and within two months[comma] stopped holding a charge for more than ten minutes.
-1,Speakers,0--8,Speakers doesn't sound that great.
-1,sound,26--31,The only problems are the sound isnt very loud I have to wear headphones.
-1,headphone,4--13,the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic[comma] not to mention the laptop was designed for right handed person.
0,motherboard,23--34,The port is secured to motherboard so when this  happens you can't see the plug at all[comma] it's just gone.
-1,warranty,89--97,_ even though I had the receipt in front of me proving it still had 2 months left on the warranty.
-1,touchpad,4--12,The touchpad is extremely sensitive[comma] which is the only drawback.
-1,performance,70--81,I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.
1,price,5--10,Good price.
-1,virus program,58--71,You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.
1,program,26--33,The PhotoBooth is a great program[comma] it takes very good pictures with the built-in camera.
-1,weight,14--20,I dislike the weight and size[comma] cubersome.
0,iMac backup disc,39--55,I eventually did the migration from my iMac backup disc which uses USB.
1,speed,12--17,It has good speed and plenty of hard drive space.
1,performance,98--109,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.
0,Hard disk,0--9,Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.
-1,Battery life,0--12,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!
0,LCD,100--103,However[comma] my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).
1,Quality,8--15,Amazing Quality!
1,CD burners,87--97,I paid for extra memory and the 17-inch screen[comma] as well as the top of the line DVD and CD burners.
-1,software,78--86,I reloaded with Windows 7 Ultimate[comma] and the Bluetooth and Fingerprint reader (software) would not load.
-1,keyboard,229--237,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.
1,i3 processor,4--16,the i3 processor doesn't seem to run hot and the fan rarely turns on.
1,performing,28--38,Other than that its a great performing machine and well meets all my needs and more.
1,dock,11--15,I love the dock where I can simply drop a file ontop of a particular program[comma] and the program will simply open that file.
-1,quality,37--44,Overall I feel this netbook was poor quality[comma] had poor performance[comma] although it did have great battery life when it did work.
-1,mouse button,61--73,I've owned this labtop for less then two months[comma] already the mouse button has broke.
-1,accessories,90--101,The people are frustrating to work with[comma] the product itself is very cheaply made[comma] and the accessories are less than satisfactory.
1,graphics,5--13,It's graphics aren't bad at all[comma] for the lower end of the MacBook Pro spectrum[comma] easily capable of running StarCraft II and other games with comparable graphics.
-1,hardrive,39--47,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!
-1,quality,41--48,while about 8 years ago[comma] I hope that the quality has changed.
1,use,14--17,It is easy to use[comma] has great screen quality[comma] and every so light weight.
1,works,15--20,My MacBook Pro works like a dream[comma] it has never overheated[comma] or even been slightly warm for that matter.
-1,bluetooth,20--29,But we had paid for bluetooth[comma] and there was none.
0,16GB RAM support,27--43,-4 RAM slots[comma] 2 HDD Bays*[comma] 16GB RAM support -No Wireless Issues[comma] at least for me.
0,graphic power,7--20,I need graphic power to run my Adobe Creative apps efficiently.
1,speed,98--103,We upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.
0,Microsoft Word for Mac,180--202,After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish[comma] I broke down and spent another $100 to get Microsoft Word for Mac.
-1,plastic_pieces,74--88,I feel that it was poorly put together[comma] because once in a while different plastic_pieces_would come off of it.
1,beauty,107--113,This purchase opened me to the world of Macbooks[comma] and I am impressed with the intuition of the design[comma] the beauty of the product[comma] and the excellent technological advances associated with it.
-1,KEYBOARD,105--113,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.
-1,case,68--72,The system constantly overheats[comma] the battery life is too short[comma] the case is coming apart[comma] and my core applications that I use every day in my work as a graphic artist run poorly.
-1,sound,4--9,The sound is a bit quiet if you're on a plane[comma] this can easily be overcome with a decent pair of head phones.
1,surface,25--32,Really like the textured surface which shows no fingerprints.
1,features,14--22,The price and features more than met my needs.
-1,instructions,43--55,The biggest problem is that the box had no instructions in it.
1,operating system,36--52,The screen is bright and clear[comma] the operating system is solid and friendly to a novice.
1,quality,83--90,All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.
-1,quality,176--183,This is likely due to poor grounding and isolation between the components[comma] and I'm hoping that it can be fixed with a ground loop isolator[comma] but I still expected better product quality for this price range.
1,use,64--67,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.
-1,mic,108--111,the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic[comma] not to mention the laptop was designed for right handed person.
-1,HD,116--118,In_November my computer messed up entirely and wouldn't power on after intalling a Windows update[comma] I had to have my HD flashed and lost EVERYTHING on it[comma] including my school assignments and irriplaceable pictures that were only in digital format and several other things[comma] when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.
1,phone assistance,60--76,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.
1,ILife,36--41,It has many great programs[comma] such as ILife[comma] iPhotos and others.
1,Itunes,17--23,I had my IWORKS[comma] Itunes[comma] Email[comma] MS Office[comma] network and printers set up and completely working perfectly within an hour.
-1,Nvidia grafics card,40--59,I acually believe the issue is with the Nvidia grafics card[comma] but still requires a return.
-1,service,75--82,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center""."
0,keyboard,56--64,While it was highly rated[comma] would I like it? I tried the keyboard at the store[comma] and it seemed ok.
-1,battery,27--34,The only thing is that the battery won't last more than 1/2 an hour.
-1,linux based os,50--64,Three[comma] the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.
-1,running,143--150,They sent out the box right away for me to send in my computer[comma] they paid postage and whatnot[comma] but when I got my computer back it still wasn't running right[comma] and now my CD drive wasn't reading anything!
-1,screen,20--26,After 20-30 min the screen of the notebook switched off.
1,features,19--27,It has easy to use features and all the speed and power I could ask for.
0,Sony 'Certified' technician,16--43,They sent out a Sony 'Certified' technician.
0,fan,66--69,_ Again I sent it back and they replaced the motherboard and some fan inside.
-1,BIOS,33--37,PC never worked right even after BIOS fixed.
0,screen,21--27,Apparently under the screen there are 2 little screws and when the screen gets moved back and forth[comma] they come loose.
-1,shipping,48--56,Called Acer many times[comma] they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!
1,design,114--120,After having two PC laptops die with in the past 3 years[comma] I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.
1,screen,74--80,I chose the iBookG4[comma] a laptop that is an attractive computer with a large screen big enough to please anyone.
-1,motherboard,37--48,I got it back again and was told the motherboard had been replaced[comma] so I was now on the SECOND motherboard within 3 months.
0,operating system,32--48,I would like to use a different operating system altogether.
0,Features,0--8,Features such as the Dashboard (allows you to view frequently used tools like a calculator[comma] weather forecast[comma] movie times[comma] calendar[comma] computer post its etc.
1,Boots up,0--8,Boots up fast and runs great!
1,OS,4--6,The OS is also very user friendly[comma] even for those that switch from a PC[comma] with a little practice you can take full advantage of this OS!
1,works,38--43,I love the easy to see screen[comma] and It works well for work[comma] persoal or just play.
-1,cost,10--14,My laptop cost approximately $2[comma]300 and DIED after only 2-years[comma] 10-months and 18-days of use.
1,Final Cut Pro,4--17,The Final Cut Pro on this laptop is so fast and easy[comma] and I can use this to seemlessly transfer all my work to my home computer[comma] which is also a mac.
0,boot up,109--116,So[comma] I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.
-1,space,15--20,It is short on space[comma] and downloads always had problems being completed[comma] or were said to be 'corrupted'.
1,price,145--150,I wiped nearly everything off of it[comma] installed OpenOffice and Firefox[comma] and I am operating an incredibly efficient and useful machine for a great price.
-1,Keyboard,0--8,Keyboard is plastic and spongey feeling.
1,user interface,51--65,The minute you fire it up it's all good[comma] very easy user interface.
0,Pentium 4,85--94,I used to build my own desktops from the component parts[comma] and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).
1,feel,39--43,I also love the design[comma] the looks[comma] the feel[comma] and the my toshiba feature is wonderfull.
-1,Mouse Cable,16--27,Needs Power and Mouse Cable to Plug in back instead of side[comma] In the way of operating a mouse in small area.
0,service center,49--63,The shop will definitely push the problem to the service center.
1,runs,144--148,i am a huge computer person i love anykind of computer that works well[comma] but when i got this one i was so happy with the way it works and how it runs its amazing.
1,battery,20--27,It is light and the battery last a very long time.
1,performs,92--100,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.
-1,power adapter,98--111,I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter[comma] so it's not just an isolated incident!!!
1,use,37--40,Overall the computer is very easy to use[comma] the screen is perfect[comma] great computer[comma] my daughter loves.
0,Linux,17--22,I dual boot with Linux and that other security-prone OS and it performs flawlessly.
-1,Vista,50--55,I think part of the problem with this computer is Vista[comma] yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).
-1,warrentys,133--142,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.
1,screen,32--38,Disappointing for such a lovely screen and at a reasonable price
1,built in camera,4--19,The built in camera is very useful when chatting with other techs in remote buildings on our campus.
1,Wireless,0--8,Wireless has not been a issue for me[comma] like some others have meantioned.
1,display,22--29,Great battery[comma] speed[comma] display.
-1,wheel,4--9,The wheel that turns the volume up and down doesn't work in real time.
1,battery life,4--16,The battery life has not decreased since I bought it[comma] so i'm thrilled with that.
0,screen,92--98,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.
1,mousepad,40--48,I'm learning the finger options for the mousepad that allow for quicker browsing of web pages.
-1,CPU,78--81,Even though it is running Snow Leopard[comma] 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.
1,Windows 7,40--49,This laptop meets every expectation and Windows 7 is great!
-1,Appleworks,66--76,First[comma] you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer[comma] if it translates at all.
-1,charge,19--25,Later it held zero charge and its replacement worked for less than three months.
1,value,71--76,The fact that you can spend over $100 on just a webcam underscores the value of this machine.
-1,shipped,49--56,This was the 3rd day and part still had not been shipped.
0,warranty,93--101,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.
0,hinge,19--24,Even doing so[comma] the hinge may just be slightly tightened only.
-1,keyboard,4--12,The keyboard is too slick.
-1,connector,22--31,_ The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.
0,extended warranty,83--100,I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.
1,apps,18--22,Mac also has many apps and programs that are quite cheap or free.
-1,iWork,74--79,The only downfall is a lot of the software I have won't work with Mac and iWork is not worth the price of it.
1,features,35--43,Also[comma] macbooks come with much more features which are so cool!
-1,WARRANTY SERVICE,44--60,YOU WILL NOT BE ABLE TO TALK TO AN AMERICAN WARRANTY SERVICE IS OUT OF COUNTRY.
0,features,31--39,Its Office compatible[comma] but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.
1,set up,21--27,It was super easy to set up and Is really easy to get used to.
0,software,50--58,When I finally had everything running with all my software installed I plugged in my droid to recharge and the system crashed.
0,RAM,75--78,Only issue is that it is a little slow[comma] and I'm fixing that by adding more RAM.
-1,KEYBOARD,16--24,EITHER WAY[comma] THE KEYBOARD IS UNSATISFACTORY.
1,battery life,47--59,I love its solid build[comma] light wt and excellent battery life (for now).
-1,company,110--117,I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.
-1,battery,65--72,Laptops are usually used on the go[comma] so why not give you a better battery?
-1,hinge,93--98,So[comma] I paid a visit to LG notebook service center at Alexandra Road[comma] hoping they can make the hinge tighter.
1,screen,132--138,The dv4 boasted a faster processor[comma] more memory[comma] and a bigger hard drive than my old computer[comma] plus a better quality web cam[comma] nicer screen[comma] and many other features.
-1,plug,22--26,As well as having the plug in the computer come loose.
1,parallels type program,19--41,You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.
-1,hardcopy manuel,43--58,The one thing I wish it had was a detailed hardcopy manuel.
0,sd memory car expansion,51--74,it has 3 usb ports[comma] 1 sd memory card reader and an sd memory car expansion.
1,iLife software,53--67,The computer runs very fast with no problems and the iLife software that comes with it (iPhoto[comma] iMovie[comma] iWeb[comma] iTunes[comma] GarageBand) is all very helpful as well.
1,starts,12--18,"The Macbook starts fast[comma] doesn't crash[comma] has a fantastic display[comma] is small and light (I have the 13.3"" model)[comma] and isn't always complaining about updates[comma] lost connections[comma] errors[comma] blue screens[comma] etc."
-1,pre-loaded Norton Firewall/Security program,30--73,My first problem was with the pre-loaded Norton Firewall/Security program.
-1,radeon 5850,75--86,It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.
1,battery life,124--136,I use this for my tutoring business[comma] and since I'm always bouncing from student to student[comma] it is ideal for portability and battery life (yes[comma] it gets the 8 hours as advertised!).
0,gaming,142--148,It has a 10 hour battery life when you're doing web browsing and word editing[comma] making it perfect for the classroom or office[comma] and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
0,mouse on the pad,4--20,the mouse on the pad[comma] the left button always sticks.
0,leather carrying case,4--25,The leather carrying case[comma] keyboard and mouse arrived in two days from Memphis warehouse.
1,hard disk space,44--59,Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.
0,document creation,51--68,Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows)[comma] but iwork is cheap compared to office.
-1,volume buttons,21--35,I would like to have volume buttons rather than the adjustment that is on the front.
